trans_id,account_id,date,type,operation_type,amount,balance,description,partner_bank,partner_account,district_id,frequency,account_open_date,client_id,district_name,region,population,average_salary,unemployment_rate,num_committed_crimes,account_open_year
3612401,2489,1993-04-30,CREDIT,UNKNOWN,27.8,12506.0,INTEREST CREDIT,UNKNOWN,-999.0,72,MONTHLY STATEMENTS,1993-03-09,3005,Olomouc,North Moravia,226122.0,9333.878734162889,4.79,9208.0,1993
3610112,2425,1993-04-30,CREDIT,UNKNOWN,109.9,27726.4,INTEREST CREDIT,UNKNOWN,-999.0,41,MONTHLY STATEMENTS,1993-01-23,2930,Usti Nad Labem,North Bohemia,118650.0,9832.0,4.48,3782.711105731648,1993
3610583,2434,1993-04-30,CREDIT,UNKNOWN,103.8,27850.5,INTEREST CREDIT,UNKNOWN,-999.0,17,MONTHLY STATEMENTS,1993-02-02,2940,Pelhrimov,South Bohemia,74062.0,8114.0,2.62,1181.0,1993
3612746,2497,1993-04-30,CREDIT,UNKNOWN,35.2,15891.2,INTEREST CREDIT,UNKNOWN,-999.0,65,MONTHLY STATEMENTS,1993-03-16,3015,Znojmo,South Moravia,114200.0,8403.0,5.72,2718.0,1993
3610370,2429,1993-04-30,CREDIT,UNKNOWN,121.2,31404.7,INTEREST CREDIT,UNKNOWN,-999.0,61,MONTHLY STATEMENTS,1993-02-06,2935,Trebic,South Moravia,117897.0,8814.0,5.74,2059.0,1993
3612331,2488,1993-04-30,CREDIT,UNKNOWN,11.0,3457.0,INTEREST CREDIT,UNKNOWN,-999.0,5,MONTHLY STATEMENTS,1993-04-06,3003,Kolin,Central Bohemia,95616.0,9307.0,4.43,1920.2728612782703,1993
3639164,3283,1993-04-30,CREDIT,UNKNOWN,16.0,19183.0,INTEREST CREDIT,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-03-26,3974,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
3639847,3302,1993-04-30,CREDIT,UNKNOWN,55.2,17382.1,INTEREST CREDIT,UNKNOWN,-999.0,21,MONTHLY STATEMENTS,1993-03-02,3994,Tabor,South Bohemia,103347.0,9104.0,2.07,2354.0,1993
3638417,3260,1993-04-30,CREDIT,UNKNOWN,71.6,50522.6,INTEREST CREDIT,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-03-25,3944,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
3669817,5270,1993-04-30,CREDIT,UNKNOWN,281.6,82215.6,INTEREST CREDIT,UNKNOWN,-999.0,44,MONTHLY STATEMENTS,1993-01-13,6367,Chrudim,East Bohemia,105606.0,8254.0,3.76,2325.0,1993
3667905,4937,1993-04-30,CREDIT,UNKNOWN,275.3,45659.5,INTEREST CREDIT,UNKNOWN,-999.0,12,MONTHLY STATEMENTS,1993-02-20,5965,Pribram,Central Bohemia,107870.0,8754.0,4.31,3868.0,1993
3670836,5442,1993-04-30,CREDIT,UNKNOWN,227.0,82059.4,INTEREST CREDIT,UNKNOWN,-999.0,34,MONTHLY STATEMENTS,1993-03-22,6567,Chomutov,North Bohemia,125236.0,9675.0,7.68,5190.0,1993
3671896,5622,1993-04-30,CREDIT,UNKNOWN,290.0,61651.8,INTEREST CREDIT,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-02-08,6789,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
3492042,7753,1993-04-30,CREDIT,UNKNOWN,331.1,72764.5,INTEREST CREDIT,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-02-08,9593,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
3488397,7445,1993-04-30,CREDIT,UNKNOWN,54.1,40439.7,INTEREST CREDIT,UNKNOWN,-999.0,64,MONTHLY STATEMENTS,1993-03-18,9226,Zlin,South Moravia,197099.0,9624.0,4.78378482932121,4265.0,1993
3479719,9265,1993-04-30,CREDIT,UNKNOWN,195.8,34550.1,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-04,11409,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3479191,9188,1993-04-30,CREDIT,UNKNOWN,103.4,27803.2,INTEREST CREDIT,UNKNOWN,-999.0,45,MONTHLY STATEMENTS,1993-02-08,11314,Jicin,East Bohemia,77917.0,8390.0,3.543063639963991,2122.0,1993
3479819,9307,1993-04-30,CREDIT,UNKNOWN,131.5,50019.9,INTEREST CREDIT,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-24,11461,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
3487889,7401,1993-04-30,CREDIT,UNKNOWN,109.5,34394.9,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-26,9173,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
622053,2122,1993-04-30,DEBIT,WITHDRAWAL IN CASH,14.6,57707.5,PAYMENT FOR STATEMENT,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-08,2566,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
3546054,465,1993-04-30,CREDIT,UNKNOWN,160.7,40081.9,INTEREST CREDIT,UNKNOWN,-999.0,32,MONTHLY STATEMENTS,1993-02-04,559,Ceska Lipa,North Bohemia,105058.0,9272.0,3.22,4505.0,1993
3546416,477,1993-04-30,CREDIT,UNKNOWN,129.7,34605.2,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-25,574,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3543134,385,1993-04-30,CREDIT,UNKNOWN,12.4,4481.4,INTEREST CREDIT,UNKNOWN,-999.0,5,MONTHLY STATEMENTS,1993-04-07,465,Kolin,Central Bohemia,95616.0,9307.0,4.43,1920.2728612782703,1993
3544123,411,1993-04-30,CREDIT,UNKNOWN,196.9,52760.7,INTEREST CREDIT,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-02-05,496,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
3544291,415,1993-04-30,CREDIT,UNKNOWN,113.6,31577.2,INTEREST CREDIT,UNKNOWN,-999.0,25,MONTHLY STATEMENTS,1993-03-03,501,Klatovy,West Bohemia,88757.0,8554.0,2.68,2218.0,1993
3543440,395,1993-04-30,CREDIT,UNKNOWN,57.9,20911.9,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-12,476,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3543741,401,1993-04-30,CREDIT,UNKNOWN,122.6,33799.7,INTEREST CREDIT,UNKNOWN,-999.0,32,MONTHLY STATEMENTS,1993-01-18,485,Ceska Lipa,North Bohemia,105058.0,9272.0,3.22,4505.0,1993
3543509,396,1993-04-30,CREDIT,UNKNOWN,84.6,25452.6,INTEREST CREDIT,UNKNOWN,-999.0,21,MONTHLY STATEMENTS,1993-03-08,478,Tabor,South Bohemia,103347.0,9104.0,2.07,2354.0,1993
3544564,425,1993-04-30,CREDIT,UNKNOWN,28.7,15921.7,INTEREST CREDIT,UNKNOWN,-999.0,9,MONTHLY STATEMENTS,1993-03-19,511,Nymburk,Central Bohemia,81344.0,8899.0,3.97,2487.0,1993
3545701,456,1993-04-30,CREDIT,UNKNOWN,246.9,64974.1,INTEREST CREDIT,UNKNOWN,-999.0,49,MONTHLY STATEMENTS,1993-01-21,548,Semily,East Bohemia,75685.0,8208.0,2.26,888.0,1993
3572391,1276,1993-04-30,CREDIT,UNKNOWN,133.3,32954.1,INTEREST CREDIT,UNKNOWN,-999.0,36,MONTHLY STATEMENTS,1993-01-07,1540,Liberec,North Bohemia,159617.0,9198.0,4.28,6132.0,1993
3621884,2762,1993-04-30,CREDIT,UNKNOWN,284.9,64448.9,INTEREST CREDIT,UNKNOWN,-999.0,19,MONTHLY STATEMENTS,1993-03-20,3335,Prachatice,South Bohemia,51428.0,8402.0,3.98,1099.0,1993
3621954,2763,1993-04-30,CREDIT,UNKNOWN,205.7,83689.6,INTEREST CREDIT,UNKNOWN,-999.0,64,MONTHLY STATEMENTS,1993-02-11,3336,Zlin,South Moravia,197099.0,9624.0,4.78378482932121,4265.0,1993
3533623,96,1993-04-30,CREDIT,UNKNOWN,173.5,53570.1,INTEREST CREDIT,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-02-18,114,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
3533396,86,1993-04-30,CREDIT,UNKNOWN,16.8,7314.3,INTEREST CREDIT,UNKNOWN,-999.0,54,MONTHLY STATEMENTS,1993-03-07,102,Brno - Mesto,South Moravia,387570.0,9945.41831147667,1.96,18696.0,1993
3534314,115,1993-04-30,CREDIT,UNKNOWN,28.5,15793.5,INTEREST CREDIT,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-03-19,138,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
3534203,112,1993-04-30,CREDIT,UNKNOWN,28.3,13409.6,INTEREST CREDIT,UNKNOWN,-999.0,6,MONTHLY STATEMENTS,1993-03-12,134,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
3474654,8330,1993-04-30,CREDIT,UNKNOWN,12.3,22130.3,INTEREST CREDIT,UNKNOWN,-999.0,48,MONTHLY STATEMENTS,1993-03-28,10287,Rychnov Nad Kneznou,East Bohemia,78955.0,9060.0,2.44,1717.0,1993
3474502,8321,1993-04-30,CREDIT,UNKNOWN,26.8,11388.8,INTEREST CREDIT,UNKNOWN,-999.0,77,MONTHLY STATEMENTS,1993-04-12,10275,UNKNOWN,UNKNOWN,270325.6923766816,9482.017842576011,3.5716535042724127,16486.170933462032,1993
3469996,4347,1993-04-30,CREDIT,UNKNOWN,8.8,12708.8,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-27,5237,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3470092,4350,1993-04-30,CREDIT,UNKNOWN,61.9,18626.9,INTEREST CREDIT,UNKNOWN,-999.0,63,MONTHLY STATEMENTS,1993-04-04,5241,Vyskov,South Moravia,86513.0,8288.0,4.52,1460.0,1993
3470162,4355,1993-04-30,CREDIT,UNKNOWN,85.4,22801.3,INTEREST CREDIT,UNKNOWN,-999.0,31,MONTHLY STATEMENTS,1993-02-21,5246,Tachov,West Bohemia,51313.0,8671.609263113787,4.2,1452.0,1993
3475621,8519,1993-04-30,CREDIT,UNKNOWN,101.5,38643.6,INTEREST CREDIT,UNKNOWN,-999.0,23,MONTHLY STATEMENTS,1993-04-02,10510,Cheb,West Bohemia,87419.0,8624.0,2.66,3198.0,1993
3469153,4240,1993-04-30,CREDIT,UNKNOWN,190.3,47333.4,INTEREST CREDIT,UNKNOWN,-999.0,50,MONTHLY STATEMENTS,1993-02-08,5111,Svitavy,East Bohemia,102609.0,8187.0,5.45,2134.0,1993
3469667,4296,1993-04-30,CREDIT,UNKNOWN,148.0,38847.2,INTEREST CREDIT,UNKNOWN,-999.0,63,MONTHLY STATEMENTS,1993-01-28,5175,Vyskov,South Moravia,86513.0,8288.0,4.52,1460.0,1993
3470807,4484,1993-04-30,CREDIT,UNKNOWN,268.1,46623.5,INTEREST CREDIT,UNKNOWN,-999.0,54,MONTHLY STATEMENTS,1993-02-03,5409,Brno - Mesto,South Moravia,387570.0,9945.41831147667,1.96,18696.0,1993
3527294,11065,1993-04-30,CREDIT,UNKNOWN,34.2,18989.2,INTEREST CREDIT,UNKNOWN,-999.0,11,MONTHLY STATEMENTS,1993-03-19,13603,Praha - Zapad,Central Bohemia,75637.0,9622.0,3.9488874268127816,3529.0,1993
3528745,11265,1993-04-30,CREDIT,UNKNOWN,112.2,28302.5,INTEREST CREDIT,UNKNOWN,-999.0,15,MONTHLY STATEMENTS,1993-01-14,13845,Cesky Krumlov,South Bohemia,58796.0,8699.954298434515,3.6,1879.0,1993
3526454,10973,1993-04-30,CREDIT,UNKNOWN,13.6,9310.6,INTEREST CREDIT,UNKNOWN,-999.0,18,WEEKLY STATEMENTS,1993-04-20,13490,Pisek,South Bohemia,70699.0,8968.0,3.35,1910.0,1993
3526805,11013,1993-04-30,CREDIT,UNKNOWN,185.0,52050.0,INTEREST CREDIT,UNKNOWN,-999.0,1,WEEKLY STATEMENTS,1993-02-14,13539,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3529066,11295,1993-04-30,CREDIT,UNKNOWN,48.2,38831.0,INTEREST CREDIT,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-21,13886,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
3530484,2,1993-04-30,CREDIT,UNKNOWN,109.5,34394.9,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-26,2,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3524002,10738,1993-04-30,CREDIT,UNKNOWN,5.4,7791.4,INTEREST CREDIT,UNKNOWN,-999.0,45,WEEKLY STATEMENTS,1993-04-17,13201,Jicin,East Bohemia,77917.0,8390.0,3.543063639963991,2122.0,1993
3626472,2902,1993-04-30,CREDIT,UNKNOWN,151.0,40003.1,INTEREST CREDIT,UNKNOWN,-999.0,32,MONTHLY STATEMENTS,1993-01-28,3507,Ceska Lipa,North Bohemia,105058.0,9272.0,3.22,4505.0,1993
3628746,2970,1993-04-30,CREDIT,UNKNOWN,108.2,28692.9,INTEREST CREDIT,UNKNOWN,-999.0,60,MONTHLY STATEMENTS,1993-01-22,3586,Prostejov,South Moravia,110643.0,8441.0,4.48,2252.0,1993
3625750,2881,1993-04-30,CREDIT,UNKNOWN,135.6,33471.3,INTEREST CREDIT,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-01-04,3483,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
3627128,2925,1993-04-30,CREDIT,UNKNOWN,132.1,34214.8,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-10,3533,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3625865,2884,1993-04-30,CREDIT,UNKNOWN,102.0,26319.2,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-08,3486,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3626256,2895,1993-04-30,CREDIT,UNKNOWN,121.0,37257.6,INTEREST CREDIT,UNKNOWN,-999.0,19,MONTHLY STATEMENTS,1993-03-09,3499,Prachatice,South Bohemia,51428.0,8402.0,3.98,1099.0,1993
3627199,2926,1993-04-30,CREDIT,UNKNOWN,117.1,29914.4,INTEREST CREDIT,UNKNOWN,-999.0,50,MONTHLY STATEMENTS,1993-01-14,3534,Svitavy,East Bohemia,102609.0,8187.0,5.45,2134.0,1993
695565,2378,1993-05-01,DEBIT,WITHDRAWAL IN CASH,22700.0,45497.0,UNKNOWN,UNKNOWN,-999.0,16,MONTHLY STATEMENTS,1993-01-01,2873,Jindrichuv Hradec,South Bohemia,93931.0,8427.0,1.54,1913.0,1993
650203,2222,1993-05-01,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,47,MONTHLY STATEMENTS,1993-05-01,2691,Pardubice,East Bohemia,162580.0,9538.0,4.315641630192431,5410.0,1993
1074958,3674,1993-05-01,CREDIT,CREDIT IN CASH,24008.0,43288.7,UNKNOWN,UNKNOWN,-999.0,38,MONTHLY STATEMENTS,1993-03-12,4428,Louny,North Bohemia,85852.0,8965.0,3.795808705850958,2822.0,1993
969061,3302,1993-05-01,CREDIT,CREDIT IN CASH,5400.0,22782.1,UNKNOWN,UNKNOWN,-999.0,21,MONTHLY STATEMENTS,1993-03-02,3994,Tabor,South Bohemia,103347.0,9104.0,2.07,2354.0,1993
2931463,9707,1993-05-01,CREDIT,CREDIT IN CASH,26874.0,27374.0,UNKNOWN,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-04-24,11947,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
994369,3391,1993-05-01,CREDIT,CREDIT IN CASH,3900.0,21225.6,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-04-01,4100,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
558136,1898,1993-05-01,CREDIT,CREDIT IN CASH,7000.0,18303.5,UNKNOWN,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-04-01,2305,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
172108,576,1993-05-01,DEBIT,WITHDRAWAL IN CASH,2800.0,23036.9,UNKNOWN,UNKNOWN,-999.0,55,MONTHLY STATEMENTS,1993-01-01,692,Brno - Venkov,South Moravia,157042.0,9072.274638280678,2.43,3894.0,1993
207645,704,1993-05-01,DEBIT,WITHDRAWAL IN CASH,12600.0,39917.6,UNKNOWN,UNKNOWN,-999.0,55,MONTHLY STATEMENTS,1993-01-01,844,Brno - Venkov,South Moravia,157042.0,9072.274638280678,2.43,3894.0,1993
987363,3367,1993-05-01,CREDIT,CREDIT IN CASH,2300.0,25766.5,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-04-01,4071,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
622019,2122,1993-05-01,DEBIT,WITHDRAWAL IN CASH,6300.0,51407.5,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-08,2566,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
1562670,5313,1993-05-01,CREDIT,CREDIT IN CASH,5366.0,6166.0,UNKNOWN,UNKNOWN,-999.0,40,MONTHLY STATEMENTS,1993-04-29,6417,Teplice,North Bohemia,128118.0,9317.0,7.07,4551.550986560515,1993
1117694,3818,1993-05-01,DEBIT,WITHDRAWAL IN CASH,13500.0,40201.0,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-01,4601,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
695264,2378,1993-05-02,CREDIT,CREDIT IN CASH,42538.0,88035.0,UNKNOWN,UNKNOWN,-999.0,16,MONTHLY STATEMENTS,1993-01-01,2873,Jindrichuv Hradec,South Bohemia,93931.0,8427.0,1.54,1913.0,1993
502621,1713,1993-05-02,CREDIT,CREDIT IN CASH,6000.0,19133.2,UNKNOWN,UNKNOWN,-999.0,43,MONTHLY STATEMENTS,1993-03-03,2078,Hradec Kralove,East Bohemia,161854.0,9425.0,2.5,3891.0,1993
773639,2641,1993-05-02,CREDIT,CREDIT IN CASH,700.0,700.0,UNKNOWN,UNKNOWN,-999.0,7,MONTHLY STATEMENTS,1993-05-02,3187,Melnik,Central Bohemia,94725.0,8836.006723256412,2.87,4846.0,1993
1144734,3915,1993-05-02,DEBIT,WITHDRAWAL IN CASH,200.0,23315.6,UNKNOWN,UNKNOWN,-999.0,65,MONTHLY STATEMENTS,1993-04-02,4721,Znojmo,South Moravia,114200.0,8403.0,5.72,2718.0,1993
123627,415,1993-05-02,DEBIT,WITHDRAWAL IN CASH,1900.0,29677.2,UNKNOWN,UNKNOWN,-999.0,25,MONTHLY STATEMENTS,1993-03-03,501,Klatovy,West Bohemia,88757.0,8554.0,2.68,2218.0,1993
2931460,9707,1993-05-02,CREDIT,CREDIT IN CASH,8621.0,35995.0,UNKNOWN,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-04-24,11947,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
1263406,4321,1993-05-02,CREDIT,CREDIT IN CASH,10369.0,11369.0,UNKNOWN,UNKNOWN,-999.0,47,MONTHLY STATEMENTS,1993-04-18,5204,Pardubice,East Bohemia,162580.0,9538.0,4.315641630192431,5410.0,1993
315804,1077,1993-05-02,CREDIT,CREDIT IN CASH,3000.0,19945.5,UNKNOWN,UNKNOWN,-999.0,14,MONTHLY STATEMENTS,1993-03-03,1292,Ceske Budejovice,South Bohemia,177686.0,10045.0,1.71,6295.0,1993
810152,2762,1993-05-02,CREDIT,CREDIT IN CASH,45630.0,141386.0,UNKNOWN,UNKNOWN,-999.0,19,MONTHLY STATEMENTS,1993-03-20,3335,Prachatice,South Bohemia,51428.0,8402.0,3.98,1099.0,1993
810132,2762,1993-05-02,CREDIT,CREDIT IN CASH,31307.0,95755.9,UNKNOWN,UNKNOWN,-999.0,19,MONTHLY STATEMENTS,1993-03-20,3335,Prachatice,South Bohemia,51428.0,8402.0,3.98,1099.0,1993
1596369,5423,1993-05-02,CREDIT,CREDIT IN CASH,300.0,300.0,UNKNOWN,UNKNOWN,-999.0,15,MONTHLY STATEMENTS,1993-05-02,6546,Cesky Krumlov,South Bohemia,58796.0,8699.954298434515,3.6,1879.0,1993
1208831,4134,1993-05-02,DEBIT,WITHDRAWAL IN CASH,20000.0,43174.4,UNKNOWN,UNKNOWN,-999.0,7,MONTHLY STATEMENTS,1993-03-03,4979,Melnik,Central Bohemia,94725.0,8836.006723256412,2.87,4846.0,1993
810663,2762,1993-05-02,DEBIT,WITHDRAWAL IN CASH,58800.0,82586.0,UNKNOWN,UNKNOWN,-999.0,19,MONTHLY STATEMENTS,1993-03-20,3335,Prachatice,South Bohemia,51428.0,8402.0,3.98,1099.0,1993
1028841,3513,1993-05-02,DEBIT,WITHDRAWAL IN CASH,10400.0,29833.4,UNKNOWN,UNKNOWN,-999.0,20,MONTHLY STATEMENTS,1993-03-03,4241,Strakonice,South Bohemia,70646.0,8547.0,3.64,1542.0,1993
521768,1780,1993-05-02,DEBIT,WITHDRAWAL IN CASH,200.0,25792.5,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-04-02,2157,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
771487,2632,1993-05-02,DEBIT,WITHDRAWAL IN CASH,13500.0,34285.7,UNKNOWN,UNKNOWN,-999.0,24,MONTHLY STATEMENTS,1993-01-02,3177,Karlovy Vary,West Bohemia,122603.0,8991.0,2.01,5273.0,1993
2579536,8519,1993-05-02,DEBIT,WITHDRAWAL IN CASH,6000.0,32643.6,UNKNOWN,UNKNOWN,-999.0,23,MONTHLY STATEMENTS,1993-04-02,10510,Cheb,West Bohemia,87419.0,8624.0,2.66,3198.0,1993
1730743,5868,1993-05-03,DEBIT,WITHDRAWAL IN CASH,900.0,31927.5,UNKNOWN,UNKNOWN,-999.0,44,MONTHLY STATEMENTS,1993-02-02,7100,Chrudim,East Bohemia,105606.0,8254.0,3.76,2325.0,1993
453141,1539,1993-05-03,DEBIT,WITHDRAWAL IN CASH,21000.0,44606.1,UNKNOWN,UNKNOWN,-999.0,1,STATEMENTS AFTER TRANSACTION,1993-01-03,1866,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3302588,10973,1993-05-03,CREDIT,CREDIT IN CASH,25724.0,35034.6,UNKNOWN,UNKNOWN,-999.0,18,WEEKLY STATEMENTS,1993-04-20,13490,Pisek,South Bohemia,70699.0,8968.0,3.35,1910.0,1993
754532,2574,1993-05-03,DEBIT,WITHDRAWAL IN CASH,10200.0,30764.2,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-02-02,3105,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
1271141,4347,1993-05-03,CREDIT,CREDIT IN CASH,16312.0,29020.8,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-27,5237,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
763862,2609,1993-05-03,CREDIT,CREDIT IN CASH,1000.0,1000.0,UNKNOWN,UNKNOWN,-999.0,73,MONTHLY STATEMENTS,1993-05-03,3148,Opava,North Moravia,182027.0,8746.0,3.74,4433.0,1993
726269,2484,1993-05-03,DEBIT,WITHDRAWAL IN CASH,12500.0,37342.0,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-03,2999,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
497556,1695,1993-05-03,CREDIT,CREDIT IN CASH,900.0,26321.2,UNKNOWN,UNKNOWN,-999.0,76,MONTHLY STATEMENTS,1993-01-03,2058,Sumperk,North Moravia,127369.0,8369.0,3.8185405756505775,2807.0,1993
529627,1805,1993-05-03,CREDIT,CREDIT IN CASH,300.0,19600.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-02,2186,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
882875,3007,1993-05-03,DEBIT,WITHDRAWAL IN CASH,15900.0,41328.6,UNKNOWN,UNKNOWN,-999.0,16,MONTHLY STATEMENTS,1993-02-02,3632,Jindrichuv Hradec,South Bohemia,93931.0,8427.0,1.54,1913.0,1993
1162682,3980,1993-05-03,CREDIT,CREDIT IN CASH,6700.0,16083.6,UNKNOWN,UNKNOWN,-999.0,75,MONTHLY STATEMENTS,1993-04-03,4799,Prerov,North Moravia,138032.0,8819.0,5.66,4505.0,1993
405097,1378,1993-05-03,DEBIT,WITHDRAWAL IN CASH,13300.0,37472.2,UNKNOWN,UNKNOWN,-999.0,59,MONTHLY STATEMENTS,1993-03-04,1668,Kromeriz,South Moravia,108871.0,8444.0,3.47,2305.0,1993
505753,1726,1993-05-03,DEBIT,WITHDRAWAL IN CASH,10800.0,37787.1,UNKNOWN,UNKNOWN,-999.0,48,MONTHLY STATEMENTS,1993-01-03,2093,Rychnov Nad Kneznou,East Bohemia,78955.0,9060.0,2.44,1717.0,1993
251561,862,1993-05-03,DEBIT,WITHDRAWAL IN CASH,32800.0,62612.4,UNKNOWN,UNKNOWN,-999.0,64,WEEKLY STATEMENTS,1993-02-02,1039,Zlin,South Moravia,197099.0,9624.0,4.78378482932121,4265.0,1993
712155,2434,1993-05-03,DEBIT,WITHDRAWAL IN CASH,700.0,27150.5,UNKNOWN,UNKNOWN,-999.0,17,MONTHLY STATEMENTS,1993-02-02,2940,Pelhrimov,South Bohemia,74062.0,8114.0,2.62,1181.0,1993
732497,2503,1993-05-04,CREDIT,CREDIT IN CASH,100.0,23257.3,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-03-05,3021,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
2349969,7753,1993-05-04,DEBIT,WITHDRAWAL IN CASH,7500.0,65249.9,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-02-08,9593,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
1779023,6034,1993-05-04,CREDIT,CREDIT IN CASH,47148.0,98388.1,UNKNOWN,UNKNOWN,-999.0,6,WEEKLY STATEMENTS,1993-03-19,7291,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
332729,1132,1993-05-04,DEBIT,WITHDRAWAL IN CASH,40000.0,63567.6,UNKNOWN,UNKNOWN,-999.0,1,WEEKLY STATEMENTS,1993-02-03,1359,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
649089,2219,1993-05-04,CREDIT,CREDIT IN CASH,45488.0,58288.0,UNKNOWN,UNKNOWN,-999.0,60,MONTHLY STATEMENTS,1993-03-11,2688,Prostejov,South Moravia,110643.0,8441.0,4.48,2252.0,1993
145130,485,1993-05-04,CREDIT,CREDIT IN CASH,500.0,21940.4,UNKNOWN,UNKNOWN,-999.0,6,STATEMENTS AFTER TRANSACTION,1993-01-04,583,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
